Age,Gender,Marital_Status,Education,Employment_Type,Years_Employed,Applicant_Income,CoApplicant_Income,CIBIL_Score,Existing_Debt,Property_Value,Loan_Amount,Loan_Term,Loan_Status
51,Male,Single,Graduate,Salaried,0,184369,92713,811,335037,1374292,770568,360,1
49,Male,Married,Postgraduate,Business,21,54591,89279,585,3860124,3621170,762105,120,0
29,Male,Married,Graduate,Business,13,165926,31473,629,3109688,1006516,719110,60,0
57,Female,Married,Graduate,SelfEmployed,24,113705,63659,483,1691353,6627632,2939081,240,0
41,Male,Single,HighSchool,SelfEmployed,15,72801,74803,572,3752741,7295648,719082,60,0
51,Female,Married,HighSchool,Salaried,9,140744,10345,626,4414682,6056069,982270,60,0
22,Female,Married,Graduate,SelfEmployed,12,165044,44001,874,721133,9947759,455649,60,1
29,Male,Married,Postgraduate,Salaried,1,128659,98633,770,4723509,5690673,1788855,240,0
42,Female,Single,HighSchool,Salaried,14,116051,86031,736,3460782,1842773,1662360,120,0
22,Female,Married,Postgraduate,SelfEmployed,13,83509,6614,402,1896242,2702616,1627538,180,0
33,Female,Single,Graduate,Business,7,78004,79766,444,1013716,6264188,2984420,60,0
41,Female,Married,HighSchool,SelfEmployed,14,197422,76934,489,4844577,3997064,984274,240,0
26,Female,Single,Postgraduate,Business,23,93506,63036,555,3949989,5652923,2831192,60,0
29,Male,Married,Postgraduate,Salaried,25,120916,1526,624,4460478,6438000,2330041,120,0
29,Male,Married,HighSchool,Salaried,8,141409,9157,556,2540471,6954757,798091,180,0
44,Female,Single,Graduate,SelfEmployed,26,175037,19497,349,4968317,4700291,2956108,60,0
40,Female,Single,HighSchool,Business,28,177982,7850,466,3140976,3625035,2327249,120,0
46,Male,Married,Postgraduate,Salaried,3,127440,53472,640,3977049,5767318,2932205,180,0
56,Female,Married,Graduate,SelfEmployed,8,159365,48933,717,1510208,5930163,1447865,180,1
47,Male,Single,Postgraduate,SelfEmployed,4,89734,25795,527,4094018,9707745,1375204,120,0
54,Male,Married,Postgraduate,Business,7,162883,70134,606,1565888,1743349,380472,360,0
37,Male,Married,Postgraduate,Salaried,24,27965,59882,374,4020171,7518091,1306177,180,0
59,Female,Married,Postgraduate,SelfEmployed,13,119176,49198,662,4857164,2620683,860692,120,0
38,Male,Single,HighSchool,Business,11,85858,58487,328,2042846,6553717,804410,240,0
52,Male,Married,HighSchool,Salaried,1,18225,66940,338,4450072,4345351,708368,180,0
31,Female,Married,Postgraduate,Business,23,77705,62935,701,4132622,9679516,2109165,360,0
44,Male,Married,HighSchool,Business,4,97596,35822,844,1621376,2560186,2560944,360,0
51,Female,Single,Postgraduate,Business,1,119711,58571,756,285209,8284301,1240522,180,1
39,Male,Single,HighSchool,SelfEmployed,24,50743,34580,825,3983838,7261607,1689254,240,0
55,Male,Single,Postgraduate,Salaried,11,174761,37582,443,936203,6855259,1535093,240,0
42,Female,Married,Graduate,SelfEmployed,22,120306,74335,847,39093,7211761,307750,60,1
58,Female,Married,Graduate,SelfEmployed,14,168113,37463,586,2767642,6611816,2243425,60,0
36,Male,Married,HighSchool,SelfEmployed,24,138536,55304,645,2411965,5254700,842278,120,0
57,Male,Married,HighSchool,SelfEmployed,19,152964,15329,702,3627709,3020840,2396675,60,0
46,Female,Single,HighSchool,Business,7,112614,50937,437,881059,1595142,2025143,60,0
28,Male,Married,Graduate,Business,14,159741,41417,716,331852,8490333,1815746,240,1
52,Male,Married,HighSchool,Business,8,126560,8103,752,320386,9937283,218314,120,1
28,Male,Single,Postgraduate,SelfEmployed,22,99266,18711,686,4194528,4268022,2906157,180,0
53,Male,Single,Postgraduate,SelfEmployed,6,84859,8493,381,4257933,2589386,497786,60,0
58,Male,Married,Postgraduate,Salaried,27,36585,43402,798,875585,4262067,1970748,120,0
32,Female,Single,HighSchool,Business,15,111538,46429,708,829119,1410647,233701,180,1
45,Male,Single,Graduate,Salaried,25,167336,54012,305,123913,4146800,1290530,180,1
36,Male,Married,HighSchool,SelfEmployed,4,170364,4005,375,625748,2495152,134025,60,0
44,Male,Single,Postgraduate,Salaried,6,24744,19318,619,3393362,3006040,2789068,60,0
28,Female,Single,HighSchool,SelfEmployed,9,96077,70593,603,1423439,7756325,445167,60,0
30,Male,Married,Graduate,Business,20,78983,8066,648,3480297,8876952,760435,360,0
28,Female,Married,Postgraduate,SelfEmployed,26,93580,3703,833,3901102,8894019,2653614,60,0
52,Male,Married,Postgraduate,Salaried,8,185840,71404,761,4399129,9602077,873074,120,1
59,Female,Single,Graduate,SelfEmployed,14,151017,98637,703,813203,4796225,2443483,120,1
57,Male,Single,HighSchool,Salaried,18,34678,35379,855,2238037,3748282,1588933,240,0
41,Female,Married,Graduate,Salaried,20,136695,20783,345,1458395,3098989,1376728,120,0
42,Male,Married,Graduate,Salaried,0,100093,87110,457,2609704,4292800,878174,240,0
38,Female,Single,Postgraduate,SelfEmployed,17,42562,81613,568,1057183,8399657,2519186,360,0
37,Male,Married,Postgraduate,SelfEmployed,6,21449,51461,749,3625836,4819263,573908,240,0
25,Male,Married,HighSchool,SelfEmployed,7,29275,70659,886,988264,6588851,1049261,240,0
55,Male,Single,Postgraduate,Salaried,2,175276,49656,794,3748754,5079760,2074863,60,0
57,Male,Married,HighSchool,Business,20,65299,4359,540,3479923,2775661,1568630,360,0
50,Male,Married,Postgraduate,Business,27,65206,54883,666,1166859,2780295,1686371,60,0
54,Male,Single,Graduate,SelfEmployed,3,54282,14632,653,1489974,2200140,1216827,180,0
27,Female,Married,Graduate,Salaried,28,18379,86538,651,1712817,9396351,462618,360,0
40,Female,Married,Postgraduate,Salaried,17,129900,70530,596,1616091,7686971,255551,180,0
21,Male,Single,HighSchool,SelfEmployed,27,39044,28443,489,2516368,6903655,655252,60,0
39,Female,Married,HighSchool,Salaried,13,56772,3232,406,4115435,2175045,1254187,180,0
49,Female,Married,Postgraduate,SelfEmployed,6,197927,77470,762,501632,1793177,1852619,240,1
43,Female,Married,Postgraduate,Salaried,14,69855,47284,716,574124,2012912,168017,120,1
35,Male,Single,Graduate,Salaried,9,60800,73876,482,3399236,3129326,1680653,120,0
31,Male,Single,Graduate,Business,29,188125,18613,472,2186743,5237333,1778260,240,0
43,Female,Married,Postgraduate,Business,19,117789,19365,588,741364,6399363,142011,180,0
39,Male,Single,HighSchool,Salaried,12,42178,95471,803,958090,5092020,1826313,120,1
50,Female,Married,Graduate,SelfEmployed,17,100961,81753,646,4712789,5692102,206246,240,0
32,Male,Married,Postgraduate,SelfEmployed,7,69256,36157,499,1029412,5910371,381663,120,0
24,Male,Married,Postgraduate,Salaried,26,195012,6196,326,51811,3392940,2636370,240,0
34,Female,Single,HighSchool,Business,18,97957,85754,558,1857176,5125093,2063959,60,0
28,Male,Single,HighSchool,Salaried,2,152312,14188,791,4829984,5378450,133077,60,0
57,Male,Married,Graduate,Business,5,191442,2241,373,349590,7745706,396227,120,0
58,Male,Married,Graduate,SelfEmployed,2,112181,26065,503,801931,6590045,347159,240,0
49,Male,Single,HighSchool,SelfEmployed,23,177217,68218,533,690265,3906483,1350034,60,0
24,Female,Married,HighSchool,Salaried,14,150633,95291,579,3827728,4968585,1821910,360,0
43,Male,Single,HighSchool,Salaried,27,124830,98509,779,2295880,8324821,1793362,240,1
41,Male,Single,Postgraduate,Business,20,41994,41323,699,2837329,5710371,1635763,120,0
33,Male,Married,Postgraduate,SelfEmployed,27,196666,25904,528,3007673,7844259,2028352,60,0
28,Female,Single,Postgraduate,SelfEmployed,5,98370,54313,484,3604880,1873320,2190707,60,0
26,Male,Single,Postgraduate,SelfEmployed,14,107420,65095,363,195251,3783299,1289232,240,0
26,Female,Single,Graduate,Business,15,113524,71952,676,1654149,2029401,2321302,360,0
28,Male,Single,HighSchool,Business,6,159695,68232,775,3222717,2369432,2727904,60,0
30,Male,Married,Postgraduate,Business,0,47397,90854,682,2868903,5995487,1863936,120,0
53,Female,Married,HighSchool,Business,14,137731,50657,496,3745982,6323400,490929,180,0
21,Male,Married,HighSchool,Salaried,16,32552,49738,354,4987513,1121082,717134,120,0
28,Female,Single,Postgraduate,Business,23,99127,68101,676,4878650,3008327,676429,240,0
34,Female,Single,Postgraduate,SelfEmployed,14,35544,568,718,1407923,6411471,636139,120,0
47,Female,Married,Graduate,SelfEmployed,21,113537,20911,587,1757791,9895376,2638124,60,0
30,Female,Married,Graduate,SelfEmployed,11,20195,89638,470,1610487,5906330,2865625,60,0
32,Female,Married,Postgraduate,Business,19,165529,58299,588,2748381,8664024,2678877,60,0
51,Male,Single,Postgraduate,Salaried,2,129463,53536,491,3378948,9515973,633471,60,0
40,Male,Single,HighSchool,Business,29,85217,90189,803,3214010,5811701,1217362,240,1
49,Male,Married,HighSchool,Business,2,180604,21571,761,2609168,7797968,702359,240,0
49,Female,Married,Postgraduate,Business,26,121791,64942,699,790965,2467502,1617539,60,1
36,Female,Married,Postgraduate,SelfEmployed,14,99452,96672,383,38828,2436990,2964336,180,0
28,Male,Single,Postgraduate,Business,11,62613,69981,890,3348945,1505528,1366768,60,0
57,Male,Single,Postgraduate,Salaried,8,17249,9333,422,3823162,4537678,2359278,60,0
42,Female,Single,HighSchool,SelfEmployed,25,78833,58053,746,4524493,5623287,2765253,60,0
37,Male,Married,HighSchool,SelfEmployed,11,40012,21388,368,1344081,8901892,1607604,240,0
39,Female,Married,Postgraduate,Business,19,95670,70796,825,997,2959979,2824792,360,1
44,Female,Single,Postgraduate,Business,29,59101,72829,682,4601019,1481497,655319,360,0
27,Male,Single,Postgraduate,Business,13,123290,34986,664,4071138,3033387,1468565,360,0
40,Female,Single,Graduate,Salaried,22,86354,16202,796,2453819,3155932,1662409,240,0
26,Male,Married,Graduate,Business,14,150900,72215,627,3731553,9859573,125382,60,0
50,Male,Married,HighSchool,Salaried,11,76330,6553,656,3681370,5703118,2208045,180,0
25,Male,Single,Postgraduate,SelfEmployed,24,40102,52396,472,2600194,5382796,2499626,60,0
24,Male,Single,HighSchool,SelfEmployed,17,108919,84449,727,3022340,5396952,1244624,180,0
50,Female,Single,HighSchool,Business,29,126627,46276,865,1696615,7035503,2014184,60,1
57,Male,Single,Graduate,SelfEmployed,4,163616,25957,761,213222,8039826,2684382,180,1
38,Male,Married,Graduate,Salaried,13,127144,75490,348,3859564,5277652,2536467,120,0
49,Female,Single,HighSchool,Salaried,25,188204,78848,719,2519762,9076517,198670,120,1
57,Female,Single,Graduate,Salaried,7,27906,43476,511,3354888,2389537,1244451,120,0
32,Male,Single,HighSchool,SelfEmployed,25,56308,96550,487,3497377,7742623,2179621,240,0
31,Female,Married,Graduate,SelfEmployed,14,34834,70649,566,813294,6511478,704821,360,0
54,Female,Single,HighSchool,Salaried,14,138929,87254,598,814501,5127429,2764831,360,1
45,Male,Married,HighSchool,Salaried,28,77971,97914,826,2308278,6136959,350267,60,1
51,Male,Single,Postgraduate,SelfEmployed,24,126518,50762,470,83017,7031976,1405673,120,1
57,Male,Single,Graduate,Business,24,186468,21740,760,3444655,1420062,137161,120,1
31,Female,Married,HighSchool,Salaried,23,172868,4257,752,4297561,2861208,2082436,240,0
40,Female,Married,Postgraduate,Salaried,22,41931,97857,583,4695529,6166136,1949892,180,0
56,Female,Single,Postgraduate,Business,23,129258,88869,535,75528,4393750,645022,60,1
33,Male,Single,Graduate,SelfEmployed,18,81877,51966,544,4300930,6398233,2177615,60,0
37,Male,Single,Graduate,Salaried,18,119284,70249,377,1422990,8258942,2166219,180,0
50,Male,Married,HighSchool,Business,27,127726,41646,886,953181,8733013,1879599,180,1
51,Male,Single,Postgraduate,Business,3,54735,90555,388,4599393,3049264,590656,360,0
32,Female,Married,HighSchool,Salaried,29,130282,31832,453,386641,6832095,614943,120,0
54,Male,Single,HighSchool,Business,12,182703,62020,734,544704,730381,2894503,120,1
56,Male,Single,Graduate,Business,9,30717,13129,819,1942595,5441812,767793,120,0
40,Male,Married,Postgraduate,Business,2,78103,36551,354,894021,5228696,2444429,240,0
40,Female,Married,Graduate,Business,17,73604,74451,827,4112084,5768749,2080049,360,0
44,Male,Single,Graduate,SelfEmployed,8,178827,7185,509,3678639,2091067,2409924,120,0
40,Female,Single,HighSchool,Business,10,107054,92292,884,3287850,9009671,155554,360,1
56,Male,Married,Graduate,SelfEmployed,3,165684,80096,372,1698372,4574667,2938440,240,0
52,Female,Single,Graduate,SelfEmployed,22,63912,95901,538,1082883,562667,1606722,240,0
37,Female,Single,HighSchool,Salaried,29,56017,39595,736,4442985,7191655,1700136,180,0
42,Male,Married,HighSchool,SelfEmployed,6,143535,45319,622,282634,2394272,907819,360,1
26,Male,Married,Postgraduate,SelfEmployed,9,30005,87895,582,3376255,4081134,2257428,120,0
28,Male,Single,Graduate,Salaried,17,21036,21219,406,333441,3351028,2880894,360,0
24,Female,Married,Graduate,Business,29,15037,11155,324,260988,3202387,309746,180,0
30,Male,Single,Graduate,SelfEmployed,1,129822,75964,635,30714,3180911,2498779,360,1
56,Female,Married,HighSchool,Salaried,16,53354,88938,474,1401697,1281151,597240,180,0
42,Male,Married,HighSchool,Salaried,7,64373,9742,484,3834571,8660296,704842,240,0
24,Female,Single,Graduate,Business,25,30222,25086,816,1252225,1556813,2763560,120,0
59,Male,Single,HighSchool,Salaried,9,75593,28124,734,2273173,8232449,2107317,360,0
30,Male,Single,Postgraduate,Business,21,55588,24294,809,2188020,8992846,1899514,360,0
51,Male,Single,Postgraduate,SelfEmployed,3,48123,3008,566,4423236,2334212,2368932,240,0
33,Male,Single,Postgraduate,Business,16,116723,76132,470,710853,9807459,441201,60,0
24,Female,Single,Postgraduate,Business,16,73081,6260,712,3205837,9155715,1856737,360,0
27,Female,Single,Postgraduate,Salaried,9,192155,75956,384,580294,6459775,1286911,60,0
45,Female,Single,HighSchool,Business,29,171171,79899,574,2417104,7885186,534830,360,0
56,Female,Single,Graduate,SelfEmployed,9,131605,94508,841,896806,5390874,1657943,360,1
46,Female,Married,Postgraduate,Salaried,10,91121,54933,793,4547908,1841783,2202114,120,0
42,Male,Single,Postgraduate,Business,25,148004,38917,680,2327306,945674,2429983,240,0
30,Male,Married,Postgraduate,SelfEmployed,8,118011,16377,896,1482226,4501365,2570094,240,0
58,Female,Married,HighSchool,Salaried,18,56841,76375,474,478135,9388562,518451,360,0
31,Male,Single,HighSchool,Business,6,42393,85683,545,3704979,3284788,1960402,120,0
50,Female,Single,HighSchool,Business,8,194367,21012,379,4998746,3032678,2970237,120,0
50,Female,Married,Graduate,SelfEmployed,4,97190,29083,336,3522317,9249039,2064226,120,0
34,Male,Single,Postgraduate,Business,25,19008,34163,684,418929,6959668,2447469,60,0
38,Male,Married,HighSchool,Salaried,28,46821,96094,797,25233,7282783,1400974,60,1
31,Female,Single,HighSchool,Salaried,25,41613,66458,500,1521966,2581094,2885402,120,0
28,Female,Married,HighSchool,Business,9,65533,83594,870,4283059,8480745,1892220,60,0
26,Female,Married,Postgraduate,Business,22,71347,51292,516,498202,3418303,2471883,240,0
54,Female,Married,HighSchool,Business,10,21647,91237,483,4579546,6471855,937760,60,0
48,Male,Married,Postgraduate,Business,15,133497,30412,391,2430601,1083047,2447521,120,0
21,Male,Single,Graduate,SelfEmployed,21,122626,56527,308,907081,4939746,414779,360,0
21,Female,Married,HighSchool,Business,19,193003,63712,468,1438018,8187723,2283153,240,0
54,Male,Married,HighSchool,Business,21,173654,52817,763,4622092,4163648,312614,180,1
26,Male,Married,Graduate,Business,28,138642,22062,567,120612,9332277,2055670,360,1
30,Female,Married,Graduate,Business,19,180814,18865,715,1645507,3351424,2443441,60,0
41,Male,Single,Postgraduate,Salaried,26,188342,47059,517,4483474,7465731,1021712,120,0
24,Male,Single,Postgraduate,SelfEmployed,0,39421,71778,898,439887,1499738,2918273,180,0
51,Female,Single,HighSchool,SelfEmployed,20,54566,82459,767,4840589,7626713,2898577,60,0
57,Female,Married,Postgraduate,Business,1,186592,97212,663,2758138,1730961,2844258,180,0
51,Female,Single,HighSchool,Business,23,69423,26510,459,4496041,1023757,2155336,60,0
58,Male,Married,Postgraduate,Business,3,99816,67660,841,1199817,8422659,2957800,120,0
22,Female,Single,Postgraduate,Salaried,5,161251,2898,573,1424893,1499067,2424747,240,0
33,Female,Single,Postgraduate,Business,21,138564,35133,341,2116674,6195389,2269949,360,0
51,Male,Single,Postgraduate,Business,21,54548,88889,461,1154682,8710111,1774049,120,0
47,Female,Single,Postgraduate,SelfEmployed,3,59405,33032,597,1394403,4227366,1898166,360,0
33,Female,Married,HighSchool,Business,15,48715,77440,574,4520580,2948674,2929832,360,0
57,Female,Single,Postgraduate,Business,29,133337,92934,457,2862240,5254799,1805318,240,0
39,Male,Married,Postgraduate,Business,28,125544,5796,890,3135635,3687195,615869,120,1
42,Male,Married,HighSchool,Salaried,17,112249,8252,381,1674947,7938214,333350,60,0
44,Female,Married,Graduate,SelfEmployed,2,137987,79428,562,656381,1591979,2051576,60,0
34,Male,Married,Graduate,Business,27,51153,97494,317,1257023,3768132,2821282,60,0
26,Male,Single,HighSchool,SelfEmployed,4,101094,1331,325,231590,6505420,2976958,360,0
43,Female,Married,Graduate,Salaried,19,99141,88617,396,3285158,8042981,419078,120,0
22,Male,Married,Postgraduate,Salaried,23,17461,35306,515,13880,8005628,1823051,360,0
33,Female,Single,Graduate,Business,3,173818,65904,557,1372660,7951277,1892719,60,0
56,Female,Single,HighSchool,Salaried,2,79469,47252,700,3273297,1901119,2665782,360,0
26,Male,Single,Graduate,Business,21,171021,47188,383,3064289,9387638,1869743,180,0
53,Male,Married,HighSchool,Salaried,6,186395,18918,467,557992,9734837,1276014,240,0
38,Male,Married,HighSchool,Business,3,195675,273,300,993940,4719045,1597497,60,0
41,Male,Single,Graduate,Salaried,10,179410,15235,440,2784245,5514270,944608,60,0
59,Female,Single,Postgraduate,Business,10,86160,4606,302,1027432,5429633,1178235,240,0
59,Female,Married,HighSchool,Salaried,22,151439,82490,517,3328594,3175813,1185075,360,0
38,Female,Single,Postgraduate,Salaried,10,173208,66463,396,3766207,7481382,615422,120,0
27,Female,Married,Graduate,Business,11,158523,82370,547,3793850,6976260,958553,240,0
45,Male,Married,Postgraduate,Salaried,7,158583,20406,799,2147288,8899613,1635249,60,1
55,Female,Single,Graduate,Business,18,188951,70741,804,1437274,4510746,1892207,120,1
59,Female,Married,Graduate,SelfEmployed,27,92176,94992,472,703063,9713685,340182,180,0
24,Female,Single,Postgraduate,Salaried,28,101624,69680,419,1552017,9265259,603544,120,0
44,Male,Single,Postgraduate,SelfEmployed,23,111600,9011,882,3134995,5318258,2885738,60,0
35,Male,Single,HighSchool,SelfEmployed,5,58931,97685,891,1254513,8929088,101000,360,1
46,Male,Single,Postgraduate,Salaried,7,140414,80588,383,1810026,5551638,1543699,360,0
32,Female,Single,Postgraduate,Salaried,25,161397,17641,344,1378463,6931499,1942275,180,0
45,Male,Married,Graduate,Business,28,45017,92004,832,3384089,1420223,2160506,60,0
24,Male,Single,Graduate,Salaried,13,152561,41262,429,2191705,4882895,1348175,60,0
38,Male,Married,Graduate,Salaried,22,81740,17676,869,33321,7633539,539896,360,1
50,Female,Single,HighSchool,Salaried,14,76988,38599,684,93516,8038329,663238,120,1
